,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
1706,0,27,Friday,60,29,22,2,113,normal
1707,0,27,Friday,75,26,11,0,112,normal
1708,0,27,Friday,81,22,18,2,123,normal
1709,0,27,Friday,33,6,0,4,43,low
1710,0,27,Friday,21,5,6,15,47,normal
1711,0,27,Friday,22,7,1,2,32,low
1712,0,27,Friday,31,6,0,15,52,normal
1713,0,27,Friday,41,8,3,2,54,low
1714,0,27,Friday,24,6,5,11,46,low
1715,0,27,Friday,45,6,6,10,67,low
1716,0,27,Friday,24,11,6,2,43,low
1717,0,27,Friday,47,6,2,12,67,low
1718,0,27,Friday,46,1,1,4,52,low
1719,0,27,Friday,26,3,2,3,34,low
1720,0,27,Friday,20,4,0,39,63,normal
1721,0,27,Friday,20,1,1,27,49,normal
1722,0,27,Friday,19,0,1,17,37,normal
1723,0,27,Friday,11,3,1,19,34,normal
1724,0,27,Friday,17,5,1,31,54,normal
1725,0,27,Friday,19,4,0,12,35,low
1726,0,27,Friday,11,1,0,38,50,normal
1727,0,27,Friday,12,0,0,17,29,normal
1728,0,28,Saturday,18,0,0,27,45,normal
1729,0,28,Saturday,19,4,0,14,37,normal
1730,0,28,Saturday,13,2,0,28,43,normal
1731,0,28,Saturday,18,4,1,23,46,normal
1732,0,28,Saturday,20,0,0,11,31,low
1733,0,28,Saturday,11,4,1,22,38,normal
1734,0,28,Saturday,15,2,0,18,35,normal
1735,0,28,Saturday,16,3,0,34,53,normal
1736,0,28,Saturday,11,2,0,18,31,normal
1737,0,28,Saturday,17,4,1,38,60,normal
1738,0,28,Saturday,20,4,1,28,53,normal
1739,0,28,Saturday,19,0,1,37,57,normal
1740,0,28,Saturday,10,2,1,34,47,normal
1741,0,28,Saturday,19,0,0,17,36,normal
1742,0,28,Saturday,15,0,0,30,45,normal
1743,0,28,Saturday,10,2,0,31,43,normal
1744,0,28,Saturday,18,3,0,17,38,normal
1745,0,28,Saturday,97,22,4,18,141,normal
1746,0,28,Saturday,111,12,9,17,149,normal
1747,0,28,Saturday,108,10,5,17,140,normal
1748,0,28,Saturday,74,24,10,20,128,normal
1749,0,28,Saturday,114,4,8,20,146,normal
1750,0,28,Saturday,91,16,5,11,123,normal
1751,0,28,Saturday,66,3,9,19,97,normal
1752,0,28,Saturday,104,32,23,5,164,normal
1753,0,28,Saturday,128,18,31,3,180,heavy
1754,0,28,Saturday,127,24,27,0,178,heavy
1755,0,28,Saturday,130,31,22,0,183,heavy
1756,0,28,Saturday,108,13,38,1,160,high
1757,0,28,Saturday,116,22,37,2,177,heavy
1758,0,28,Saturday,143,28,27,4,202,heavy
1759,0,28,Saturday,118,32,21,5,176,heavy
1760,0,28,Saturday,121,35,32,0,188,heavy
1761,0,28,Saturday,109,28,39,2,178,heavy
1762,0,28,Saturday,135,11,23,5,174,heavy
1763,0,28,Saturday,100,30,29,2,161,high
1764,0,28,Saturday,138,32,26,4,200,heavy
1765,0,28,Saturday,29,9,21,23,82,normal
1766,0,28,Saturday,36,17,7,30,90,normal
1767,0,28,Saturday,42,9,37,28,116,high
1768,0,28,Saturday,80,6,12,6,104,low
1769,0,28,Saturday,37,21,28,6,92,normal
1770,0,28,Saturday,44,17,27,30,118,high
1771,0,28,Saturday,25,12,13,5,55,low
1772,0,28,Saturday,36,9,9,30,84,normal
1773,0,28,Saturday,63,7,10,29,109,normal
1774,0,28,Saturday,20,5,13,22,60,normal
1775,0,28,Saturday,53,8,6,23,90,normal
1776,0,28,Saturday,41,7,5,26,79,normal
1777,0,28,Saturday,36,9,13,29,87,normal
1778,0,28,Saturday,65,10,8,22,105,normal
1779,0,28,Saturday,55,6,5,27,93,normal
1780,0,28,Saturday,63,8,15,30,116,high
1781,0,28,Saturday,19,26,32,18,95,normal
1782,0,28,Saturday,84,11,11,9,115,normal
1783,0,28,Saturday,110,23,34,9,176,heavy
1784,0,28,Saturday,46,20,18,5,89,normal
1785,0,28,Saturday,67,12,10,20,109,normal
1786,0,28,Saturday,42,25,20,19,106,normal
1787,0,28,Saturday,87,17,18,6,128,normal
1788,0,28,Saturday,45,24,31,11,111,normal
1789,0,28,Saturday,80,26,35,6,147,high
1790,0,28,Saturday,83,18,6,15,122,normal
1791,0,28,Saturday,68,19,15,11,113,normal
1792,0,28,Saturday,101,37,48,9,195,heavy
1793,0,28,Saturday,149,32,29,10,220,heavy
1794,0,28,Saturday,136,21,33,9,199,heavy
1795,0,28,Saturday,105,20,23,7,155,normal
1796,0,28,Saturday,125,12,20,8,165,normal
1797,0,28,Saturday,125,14,26,5,170,heavy
1798,0,28,Saturday,118,28,23,8,177,heavy
1799,0,28,Saturday,114,32,45,6,197,heavy
1800,0,28,Saturday,123,37,46,8,214,heavy
1801,0,28,Saturday,115,23,22,7,167,normal
1802,0,28,Saturday,111,25,35,10,181,heavy
1803,0,28,Saturday,66,8,11,9,94,low
1804,0,28,Saturday,103,12,17,23,155,high
1805,0,28,Saturday,94,14,14,24,146,high
1806,0,28,Saturday,105,23,15,18,161,normal
1807,0,28,Saturday,53,22,14,35,124,high
1808,0,28,Saturday,74,10,12,32,128,high
1809,0,28,Saturday,71,24,15,26,136,high
1810,0,28,Saturday,61,21,15,32,129,high
1811,0,28,Saturday,101,25,18,8,152,normal
1812,0,28,Saturday,104,22,10,14,150,normal
1813,0,28,Saturday,79,20,15,18,132,normal
1814,0,28,Saturday,70,20,11,14,115,normal
1815,0,28,Saturday,74,16,14,34,138,high
1816,0,28,Saturday,20,5,0,21,46,normal
1817,0,28,Saturday,16,0,0,36,52,normal
1818,0,28,Saturday,14,3,0,20,37,normal
1819,0,28,Saturday,14,1,1,30,46,normal
1820,0,28,Saturday,17,0,1,12,30,low
1821,0,28,Saturday,14,0,0,14,28,normal
1822,0,28,Saturday,18,5,0,40,63,normal
1823,0,28,Saturday,17,2,0,18,37,normal
1824,0,29,Sunday,14,1,1,35,51,normal
1825,0,29,Sunday,14,2,1,26,43,normal
1826,0,29,Sunday,16,0,1,37,54,normal
1827,0,29,Sunday,14,4,1,32,51,normal
1828,0,29,Sunday,19,5,0,12,36,low
1829,0,29,Sunday,11,0,1,31,43,normal
1830,0,29,Sunday,12,0,0,32,44,normal
1831,0,29,Sunday,12,3,0,32,47,normal
1832,0,29,Sunday,18,4,1,31,54,normal
1833,0,29,Sunday,17,4,1,20,42,normal
1834,0,29,Sunday,17,0,0,22,39,normal
1835,0,29,Sunday,19,2,1,12,34,low
1836,0,29,Sunday,18,2,1,19,40,normal
1837,0,29,Sunday,19,5,0,26,50,normal
1838,0,29,Sunday,19,5,1,35,60,normal
1839,0,29,Sunday,18,0,0,20,38,normal
1840,0,29,Sunday,16,0,0,30,46,normal
1841,0,29,Sunday,114,30,9,7,160,normal
1842,0,29,Sunday,102,17,2,14,135,normal
1843,0,29,Sunday,55,4,7,13,79,normal
1844,0,29,Sunday,82,2,4,14,102,normal
1845,0,29,Sunday,66,16,9,19,110,normal
1846,0,29,Sunday,86,5,1,13,105,normal
1847,0,29,Sunday,108,24,2,19,153,normal
1848,0,29,Sunday,112,30,26,0,168,heavy
1849,0,29,Sunday,147,31,46,0,224,heavy
1850,0,29,Sunday,116,20,40,2,178,heavy
1851,0,29,Sunday,138,13,21,5,177,heavy
1852,0,29,Sunday,132,25,40,2,199,heavy
1853,0,29,Sunday,124,14,31,4,173,heavy
1854,0,29,Sunday,106,27,25,1,159,normal
1855,0,29,Sunday,104,24,29,5,162,high
1856,0,29,Sunday,140,31,21,4,196,heavy
1857,0,29,Sunday,121,35,37,3,196,heavy
1858,0,29,Sunday,135,23,37,5,200,heavy
1859,0,29,Sunday,149,20,30,5,204,heavy
1860,0,29,Sunday,117,14,39,0,170,heavy
1861,0,29,Sunday,39,8,23,13,83,normal
1862,0,29,Sunday,40,14,18,21,93,normal
1863,0,29,Sunday,49,1,35,18,103,normal
1864,0,29,Sunday,38,12,35,25,110,normal
1865,0,29,Sunday,26,15,25,6,72,normal
1866,0,29,Sunday,93,14,10,25,142,high
1867,0,29,Sunday,54,24,37,20,135,high
1868,0,29,Sunday,32,6,10,23,71,normal
1869,0,29,Sunday,43,7,12,23,85,normal
1870,0,29,Sunday,23,6,15,20,64,normal
1871,0,29,Sunday,26,5,8,25,64,normal
1872,0,29,Sunday,55,7,8,27,97,normal
1873,0,29,Sunday,70,10,8,25,113,high
1874,0,29,Sunday,66,10,3,29,108,normal
1875,0,29,Sunday,66,7,15,26,114,high
1876,0,29,Sunday,46,6,7,21,80,normal
1877,0,29,Sunday,47,26,6,20,99,normal
1878,0,29,Sunday,75,20,7,11,113,normal
1879,0,29,Sunday,76,29,15,19,139,normal
1880,0,29,Sunday,56,14,38,12,120,high
1881,0,29,Sunday,19,26,36,17,98,normal
1882,0,29,Sunday,29,18,10,9,66,low
1883,0,29,Sunday,15,12,18,15,60,normal
1884,0,29,Sunday,53,27,27,17,124,high
1885,0,29,Sunday,95,22,28,9,154,high
1886,0,29,Sunday,27,27,32,10,96,normal
1887,0,29,Sunday,68,28,31,15,142,high
1888,0,29,Sunday,120,14,25,8,167,normal
1889,0,29,Sunday,144,28,24,8,204,heavy
1890,0,29,Sunday,112,31,43,8,194,heavy
1891,0,29,Sunday,149,28,20,10,207,heavy
1892,0,29,Sunday,131,29,34,8,202,heavy
1893,0,29,Sunday,104,31,41,9,185,heavy
1894,0,29,Sunday,141,30,27,7,205,heavy
1895,0,29,Sunday,117,10,47,9,183,heavy
1896,0,29,Sunday,112,13,37,6,168,heavy
1897,0,29,Sunday,127,40,39,8,214,heavy
1898,0,29,Sunday,131,15,31,6,183,heavy
1899,0,29,Sunday,66,8,10,11,95,low
1900,0,29,Sunday,61,23,18,34,136,high
1901,0,29,Sunday,55,25,13,26,119,high
1902,0,29,Sunday,85,23,20,6,134,normal
1903,0,29,Sunday,75,20,19,19,133,normal
1904,0,29,Sunday,58,17,20,22,117,high
1905,0,29,Sunday,60,23,11,26,120,high
1906,0,29,Sunday,80,21,11,7,119,normal
1907,0,29,Sunday,74,9,14,35,132,high
1908,0,29,Sunday,57,14,11,16,98,normal
1909,0,29,Sunday,73,9,13,5,100,low
1910,0,29,Sunday,80,25,19,26,150,high
1911,0,29,Sunday,82,13,12,21,128,high
1912,0,29,Sunday,15,4,0,27,46,normal
1913,0,29,Sunday,20,2,0,29,51,normal
1914,0,29,Sunday,12,2,0,39,53,normal
1915,0,29,Sunday,10,4,1,13,28,normal
1916,0,29,Sunday,16,0,1,29,46,normal
1917,0,29,Sunday,18,0,0,34,52,normal
1918,0,29,Sunday,11,5,1,19,36,normal
1919,0,29,Sunday,16,1,0,12,29,low
1920,0,30,Monday,13,3,1,12,29,low
1921,0,30,Monday,19,2,0,22,43,normal
1922,0,30,Monday,13,3,0,39,55,normal
1923,0,30,Monday,12,0,0,24,36,normal
1924,0,30,Monday,10,3,1,12,26,low
1925,0,30,Monday,11,4,0,38,53,normal
1926,0,30,Monday,18,4,0,31,53,normal
1927,0,30,Monday,19,1,0,34,54,normal
1928,0,30,Monday,18,1,0,27,46,normal
1929,0,30,Monday,13,0,0,26,39,normal
1930,0,30,Monday,12,2,0,35,49,normal
1931,0,30,Monday,15,4,0,12,31,low
1932,0,30,Monday,10,5,0,33,48,normal
1933,0,30,Monday,14,0,0,15,29,normal
1934,0,30,Monday,16,0,0,16,32,normal
1935,0,30,Monday,15,3,1,26,45,normal
1936,0,30,Monday,20,4,0,34,58,normal
1937,0,30,Monday,82,20,10,11,123,normal
1938,0,30,Monday,99,7,3,6,115,normal
1939,0,30,Monday,74,29,9,4,116,normal
1940,0,30,Monday,94,1,1,14,110,normal
1941,0,30,Monday,63,12,10,17,102,normal
1942,0,30,Monday,101,4,3,12,120,normal
1943,0,30,Monday,106,9,3,10,128,normal
1944,0,30,Monday,112,15,24,1,152,normal
1945,0,30,Monday,148,26,25,0,199,heavy
1946,0,30,Monday,115,20,31,3,169,heavy
1947,0,30,Monday,125,11,24,0,160,normal
1948,0,30,Monday,140,38,38,0,216,heavy
1949,0,30,Monday,150,17,35,5,207,heavy
1950,0,30,Monday,149,11,42,2,204,heavy
1951,0,30,Monday,150,22,38,3,213,heavy
1952,0,30,Monday,147,32,25,4,208,heavy
1953,0,30,Monday,138,39,45,4,226,heavy
1954,0,30,Monday,149,16,49,1,215,heavy
1955,0,30,Monday,139,10,50,2,201,heavy
1956,0,30,Monday,109,25,49,2,185,heavy
1957,0,30,Monday,84,24,12,28,148,high
1958,0,30,Monday,38,8,6,5,57,low
1959,0,30,Monday,45,16,6,21,88,normal
1960,0,30,Monday,57,4,36,14,111,normal
1961,0,30,Monday,84,12,6,28,130,high
1962,0,30,Monday,55,25,33,21,134,high
1963,0,30,Monday,14,15,5,21,55,normal
1964,0,30,Monday,26,8,11,20,65,normal
1965,0,30,Monday,60,10,9,27,106,normal
1966,0,30,Monday,34,6,7,25,72,normal
1967,0,30,Monday,22,9,8,26,65,normal
1968,0,30,Monday,59,10,11,30,110,normal
1969,0,30,Monday,48,6,14,28,96,normal
1970,0,30,Monday,46,9,11,23,89,normal
1971,0,30,Monday,37,9,8,20,74,normal
1972,0,30,Monday,67,9,11,21,108,normal
1973,0,30,Monday,32,19,39,9,99,normal
1974,0,30,Monday,63,12,22,5,102,normal
1975,0,30,Monday,32,29,25,11,97,normal
1976,0,30,Monday,83,22,40,20,165,high
1977,0,30,Monday,40,14,31,19,104,normal
1978,0,30,Monday,101,22,39,19,181,heavy
1979,0,30,Monday,62,29,31,11,133,high
1980,0,30,Monday,20,19,25,8,72,normal
1981,0,30,Monday,42,22,5,9,78,low
1982,0,30,Monday,37,17,12,16,82,normal
1983,0,30,Monday,95,12,20,15,142,normal
1984,0,30,Monday,137,14,41,10,202,heavy
1985,0,30,Monday,122,21,20,10,173,heavy
1986,0,30,Monday,104,19,39,9,171,heavy
1987,0,30,Monday,147,21,40,9,217,heavy
1988,0,30,Monday,105,38,34,7,184,heavy
1989,0,30,Monday,124,23,46,5,198,heavy
1990,0,30,Monday,135,18,20,5,178,heavy
1991,0,30,Monday,107,35,23,8,173,heavy
1992,0,30,Monday,109,21,24,10,164,normal
1993,0,30,Monday,136,32,26,8,202,heavy
1994,0,30,Monday,134,23,49,8,214,heavy
1995,0,30,Monday,90,20,11,25,146,high
1996,0,30,Monday,104,5,16,16,141,normal
1997,0,30,Monday,60,21,13,6,100,low
1998,0,30,Monday,104,22,11,13,150,normal
1999,0,30,Monday,54,23,10,25,112,high
2000,0,30,Monday,68,6,15,34,123,high
2001,0,30,Monday,88,13,19,19,139,normal
2002,0,30,Monday,64,22,16,16,118,normal
2003,0,30,Monday,58,24,14,24,120,high
2004,0,30,Monday,67,19,12,9,107,low
2005,0,30,Monday,73,20,18,7,118,normal
2006,0,30,Monday,109,25,16,20,170,heavy
2007,0,30,Monday,63,15,11,23,112,high
2008,0,30,Monday,19,4,1,26,50,normal
2009,0,30,Monday,15,1,0,34,50,normal
2010,0,30,Monday,15,5,1,14,35,normal
2011,0,30,Monday,19,3,1,33,56,normal
2012,0,30,Monday,18,4,0,11,33,low
2013,0,30,Monday,14,1,0,27,42,normal
2014,0,30,Monday,19,0,0,37,56,normal
2015,0,30,Monday,19,0,0,29,48,normal
2016,0,31,Tuesday,18,1,0,30,49,normal
2017,0,31,Tuesday,19,3,0,18,40,normal
2018,0,31,Tuesday,15,2,1,34,52,normal
2019,0,31,Tuesday,17,0,1,14,32,normal
2020,0,31,Tuesday,12,0,0,33,45,normal
2021,0,31,Tuesday,20,0,1,20,41,normal
2022,0,31,Tuesday,10,2,0,18,30,normal
2023,0,31,Tuesday,13,3,0,31,47,normal
2024,0,31,Tuesday,10,0,1,38,49,normal
2025,0,31,Tuesday,19,1,1,28,49,normal
2026,0,31,Tuesday,19,4,0,16,39,normal
2027,0,31,Tuesday,16,1,0,15,32,normal
2028,0,31,Tuesday,17,1,0,34,52,normal
2029,0,31,Tuesday,19,1,0,21,41,normal
2030,0,31,Tuesday,10,1,0,39,50,normal
2031,0,31,Tuesday,16,4,0,15,35,normal
2032,0,31,Tuesday,13,0,0,16,29,normal
2033,0,31,Tuesday,98,5,1,17,121,normal
2034,0,31,Tuesday,65,10,3,8,86,low
2035,0,31,Tuesday,98,17,0,20,135,normal
2036,0,31,Tuesday,60,20,5,6,91,low
2037,0,31,Tuesday,110,18,10,11,149,normal
2038,0,31,Tuesday,70,13,4,13,100,normal
2039,0,31,Tuesday,96,12,7,17,132,normal
2040,0,31,Tuesday,129,31,36,1,197,heavy
2041,0,31,Tuesday,146,28,47,3,224,heavy
2042,0,31,Tuesday,137,23,27,0,187,heavy
2043,0,31,Tuesday,131,28,24,0,183,heavy
2044,0,31,Tuesday,134,10,44,0,188,heavy
2045,0,31,Tuesday,109,25,24,0,158,normal
2046,0,31,Tuesday,108,35,22,3,168,heavy
2047,0,31,Tuesday,146,14,37,2,199,heavy
2048,0,31,Tuesday,147,21,41,5,214,heavy
2049,0,31,Tuesday,110,34,35,0,179,heavy
2050,0,31,Tuesday,110,40,50,2,202,heavy
2051,0,31,Tuesday,123,12,22,3,160,normal
2052,0,31,Tuesday,145,25,20,5,195,heavy
2053,0,31,Tuesday,82,15,16,29,142,high
2054,0,31,Tuesday,62,2,7,22,93,normal
2055,0,31,Tuesday,92,8,11,21,132,high
2056,0,31,Tuesday,35,22,22,18,97,normal
2057,0,31,Tuesday,66,25,13,13,117,normal
2058,0,31,Tuesday,50,2,25,12,89,normal
2059,0,31,Tuesday,50,22,24,7,103,normal
2060,0,31,Tuesday,50,8,5,24,87,normal
2061,0,31,Tuesday,55,5,5,21,86,normal
2062,0,31,Tuesday,51,10,14,24,99,normal
2063,0,31,Tuesday,34,8,14,21,77,normal
2064,0,31,Tuesday,25,7,5,20,57,normal
2065,0,31,Tuesday,59,7,9,21,96,normal
2066,0,31,Tuesday,38,10,9,24,81,normal
2067,0,31,Tuesday,70,10,9,23,112,high
2068,0,31,Tuesday,63,8,13,22,106,normal
2069,0,31,Tuesday,6,24,12,13,55,normal
2070,0,31,Tuesday,108,17,16,16,157,normal
2071,0,31,Tuesday,41,20,32,12,105,normal
2072,0,31,Tuesday,54,10,20,9,93,normal
2073,0,31,Tuesday,60,19,14,7,100,low
2074,0,31,Tuesday,102,11,9,11,133,normal
2075,0,31,Tuesday,50,24,30,5,109,normal
2076,0,31,Tuesday,25,24,19,10,78,normal
2077,0,31,Tuesday,90,25,18,20,153,normal
2078,0,31,Tuesday,86,13,27,11,137,high
2079,0,31,Tuesday,44,19,17,9,89,normal
2080,0,31,Tuesday,126,24,35,8,193,heavy
2081,0,31,Tuesday,146,26,42,9,223,normal
2082,0,31,Tuesday,117,28,33,10,188,heavy
2083,0,31,Tuesday,144,36,49,10,239,heavy
2084,0,31,Tuesday,137,19,23,9,188,heavy
2085,0,31,Tuesday,118,19,48,5,190,heavy
2086,0,31,Tuesday,119,27,28,8,182,heavy
2087,0,31,Tuesday,149,26,43,5,223,normal
2088,0,31,Tuesday,117,34,36,10,197,heavy
2089,0,31,Tuesday,124,30,44,10,208,heavy
2090,0,31,Tuesday,141,36,48,5,230,heavy
2091,0,31,Tuesday,78,6,11,28,123,high
2092,0,31,Tuesday,102,23,16,24,165,high
2093,0,31,Tuesday,104,18,18,23,163,high
2094,0,31,Tuesday,95,9,19,7,130,normal
2095,0,31,Tuesday,105,13,12,20,150,normal
2096,0,31,Tuesday,100,18,16,34,168,heavy
2097,0,31,Tuesday,80,14,20,15,129,normal
2098,0,31,Tuesday,86,8,19,7,120,normal
2099,0,31,Tuesday,108,20,14,15,157,normal
2100,0,31,Tuesday,69,13,13,8,103,low
2101,0,31,Tuesday,64,14,10,6,94,low
2102,0,31,Tuesday,71,14,17,10,112,normal
2103,0,31,Tuesday,61,9,18,24,112,high
2104,0,31,Tuesday,11,4,0,31,46,normal
2105,0,31,Tuesday,17,5,0,14,36,normal
2106,0,31,Tuesday,15,5,0,18,38,normal
2107,0,31,Tuesday,14,2,0,40,56,normal
2108,0,31,Tuesday,12,2,1,28,43,normal
2109,0,31,Tuesday,18,0,1,40,59,normal
2110,0,31,Tuesday,14,5,0,13,32,normal
2111,0,31,Tuesday,18,1,0,26,45,normal
2112,0,1,Wednesday,14,0,0,34,48,normal
2113,0,1,Wednesday,17,5,0,23,45,normal
2114,0,1,Wednesday,19,1,1,18,39,normal
2115,0,1,Wednesday,15,5,1,12,33,low
2116,0,1,Wednesday,13,2,1,26,42,normal
2117,0,1,Wednesday,15,3,0,32,50,normal
2118,0,1,Wednesday,15,0,1,13,29,normal
2119,0,1,Wednesday,18,5,1,12,36,low
2120,0,1,Wednesday,17,1,0,29,47,normal
2121,0,1,Wednesday,10,4,0,19,33,normal
2122,0,1,Wednesday,15,0,0,18,33,normal
2123,0,1,Wednesday,11,0,0,35,46,normal
2124,0,1,Wednesday,20,5,1,34,60,normal
2125,0,1,Wednesday,15,5,1,32,53,normal
2126,0,1,Wednesday,16,4,1,37,58,normal
2127,0,1,Wednesday,14,1,0,12,27,low
2128,0,1,Wednesday,16,4,0,18,38,normal
2129,0,1,Wednesday,56,21,3,0,80,low
2130,0,1,Wednesday,78,11,10,18,117,normal
2131,0,1,Wednesday,82,29,0,20,131,normal
2132,0,1,Wednesday,102,15,2,7,126,normal
2133,0,1,Wednesday,69,14,6,18,107,normal
2134,0,1,Wednesday,87,24,6,19,136,normal
2135,0,1,Wednesday,84,16,10,5,115,normal
2136,0,1,Wednesday,109,38,34,5,186,heavy
2137,0,1,Wednesday,147,38,23,3,211,heavy
2138,0,1,Wednesday,135,19,48,5,207,heavy
2139,0,1,Wednesday,101,23,41,5,170,heavy
2140,0,1,Wednesday,138,21,28,1,188,heavy
2141,0,1,Wednesday,136,20,32,1,189,heavy
2142,0,1,Wednesday,123,19,25,5,172,heavy
2143,0,1,Wednesday,108,30,46,5,189,heavy
2144,0,1,Wednesday,128,15,43,5,191,heavy
2145,0,1,Wednesday,129,37,41,1,208,heavy
2146,0,1,Wednesday,127,18,28,3,176,heavy
2147,0,1,Wednesday,142,37,46,3,228,heavy
2148,0,1,Wednesday,149,26,46,1,222,heavy
2149,0,1,Wednesday,77,13,7,23,120,high
2150,0,1,Wednesday,37,16,13,29,95,normal
2151,0,1,Wednesday,79,8,16,12,115,normal
2152,0,1,Wednesday,97,2,16,7,122,normal
2153,0,1,Wednesday,22,8,31,8,69,normal
2154,0,1,Wednesday,31,23,19,12,85,normal
2155,0,1,Wednesday,49,22,16,5,92,normal
2156,0,1,Wednesday,32,5,3,21,61,normal
2157,0,1,Wednesday,40,6,11,28,85,normal
2158,0,1,Wednesday,42,6,10,21,79,normal
2159,0,1,Wednesday,37,9,7,25,78,normal
2160,0,1,Wednesday,45,5,5,24,79,normal
2161,0,1,Wednesday,64,10,4,28,106,normal
2162,0,1,Wednesday,33,8,6,23,70,normal
2163,0,1,Wednesday,34,6,12,27,79,normal
2164,0,1,Wednesday,40,9,5,20,74,normal
2165,0,1,Wednesday,64,19,22,12,117,normal
2166,0,1,Wednesday,108,24,34,7,173,heavy
2167,0,1,Wednesday,108,17,33,7,165,high
2168,0,1,Wednesday,50,23,21,11,105,normal
2169,0,1,Wednesday,16,21,10,16,63,normal
2170,0,1,Wednesday,91,22,34,8,155,high
2171,0,1,Wednesday,89,19,37,18,163,high
2172,0,1,Wednesday,108,12,23,8,151,normal
2173,0,1,Wednesday,73,29,23,7,132,normal
2174,0,1,Wednesday,76,28,39,14,157,high
2175,0,1,Wednesday,19,15,20,17,71,normal
2176,0,1,Wednesday,102,37,48,9,196,heavy
2177,0,1,Wednesday,115,36,41,8,200,heavy
2178,0,1,Wednesday,142,23,23,6,194,heavy
2179,0,1,Wednesday,134,15,29,8,186,heavy
2180,0,1,Wednesday,146,18,49,9,222,heavy
2181,0,1,Wednesday,126,24,48,9,207,heavy
2182,0,1,Wednesday,138,18,27,6,189,heavy
2183,0,1,Wednesday,129,13,43,6,191,heavy
2184,0,1,Wednesday,127,35,23,10,195,heavy
2185,0,1,Wednesday,144,20,22,7,193,heavy
2186,0,1,Wednesday,117,19,31,7,174,heavy
2187,0,1,Wednesday,87,10,13,16,126,normal
2188,0,1,Wednesday,87,6,18,30,141,high
2189,0,1,Wednesday,97,18,10,24,149,high
2190,0,1,Wednesday,71,21,14,12,118,normal
2191,0,1,Wednesday,96,24,18,10,148,normal
2192,0,1,Wednesday,90,7,17,31,145,high
2193,0,1,Wednesday,74,6,12,34,126,high
2194,0,1,Wednesday,59,7,15,20,101,normal
2195,0,1,Wednesday,87,11,16,28,142,high
2196,0,1,Wednesday,62,22,20,20,124,normal
2197,0,1,Wednesday,71,16,14,9,110,low
2198,0,1,Wednesday,98,9,15,18,140,normal
2199,0,1,Wednesday,93,8,10,16,127,normal
2200,0,1,Wednesday,17,4,0,36,57,normal
2201,0,1,Wednesday,16,1,1,29,47,normal
2202,0,1,Wednesday,15,2,0,10,27,low
2203,0,1,Wednesday,10,3,1,23,37,normal
2204,0,1,Wednesday,12,4,0,31,47,normal
2205,0,1,Wednesday,20,1,1,24,46,normal
2206,0,1,Wednesday,11,0,1,23,35,normal
2207,0,1,Wednesday,14,1,1,17,33,normal
2208,0,2,Thursday,12,5,1,38,56,normal
2209,0,2,Thursday,15,4,1,29,49,normal
2210,0,2,Thursday,12,4,0,40,56,normal
2211,0,2,Thursday,11,5,0,22,38,normal
2212,0,2,Thursday,14,5,1,21,41,normal
2213,0,2,Thursday,14,3,0,39,56,normal
2214,0,2,Thursday,10,4,1,11,26,low
2215,0,2,Thursday,11,0,0,16,27,normal
2216,0,2,Thursday,12,3,0,39,54,normal
2217,0,2,Thursday,11,0,1,36,48,normal
2218,0,2,Thursday,16,2,0,35,53,normal
2219,0,2,Thursday,17,3,1,36,57,normal
2220,0,2,Thursday,13,1,1,13,28,normal
2221,0,2,Thursday,14,5,0,19,38,normal
2222,0,2,Thursday,17,5,1,15,38,normal
2223,0,2,Thursday,19,3,0,13,35,normal
2224,0,2,Thursday,19,3,1,12,35,low
2225,0,2,Thursday,54,15,10,8,87,low
2226,0,2,Thursday,107,0,1,2,110,low
2227,0,2,Thursday,116,20,5,14,155,normal
2228,0,2,Thursday,78,2,4,9,93,low
2229,0,2,Thursday,111,22,0,12,145,normal
2230,0,2,Thursday,85,27,7,17,136,normal
2231,0,2,Thursday,95,5,9,20,129,normal
2232,0,2,Thursday,143,33,27,1,204,heavy
2233,0,2,Thursday,133,40,37,0,210,heavy
2234,0,2,Thursday,123,37,34,4,198,heavy
2235,0,2,Thursday,133,34,36,1,204,heavy
2236,0,2,Thursday,101,20,42,4,167,normal
2237,0,2,Thursday,145,10,37,0,192,heavy
2238,0,2,Thursday,141,39,40,5,225,heavy
2239,0,2,Thursday,134,12,22,2,170,heavy
2240,0,2,Thursday,126,10,26,4,166,high
2241,0,2,Thursday,136,22,31,0,189,heavy
2242,0,2,Thursday,128,26,42,4,200,heavy
2243,0,2,Thursday,106,12,28,4,150,high
2244,0,2,Thursday,140,27,36,2,205,heavy
2245,0,2,Thursday,40,20,37,28,125,high
2246,0,2,Thursday,13,25,33,12,83,normal
2247,0,2,Thursday,18,22,26,10,76,normal
2248,0,2,Thursday,59,5,36,12,112,high
2249,0,2,Thursday,48,9,30,14,101,normal
2250,0,2,Thursday,77,23,14,20,134,normal
2251,0,2,Thursday,17,13,13,27,70,normal
2252,0,2,Thursday,36,5,14,25,80,normal
2253,0,2,Thursday,60,10,3,28,101,normal
2254,0,2,Thursday,34,5,4,29,72,normal
2255,0,2,Thursday,63,5,6,20,94,normal
2256,0,2,Thursday,48,10,13,23,94,normal
2257,0,2,Thursday,44,5,5,21,75,normal
2258,0,2,Thursday,62,5,14,23,104,normal
2259,0,2,Thursday,38,8,15,27,88,normal
